"","area_code","iso3c","continent","comm_code","item_code","item","comm_group"
"8971","WA","WA","ASI","p73","C_RESD","Research and development services (73)","M_bio_products"
"8972","WA","WA","ASI","p74","C_OBUS","Other business services (74)","M_bio_products"
"8973","WA","WA","ASI","p75","C_PADF","Public administration and defence services; compulsory social security services (75)","M_bio_products"
"8974","WA","WA","ASI","p80","C_EDUC","Education services (80)","M_bio_products"
"8975","WA","WA","ASI","p85","C_HEAL","Health and social work services (85)","M_bio_products"
"8976","WA","WA","ASI","p90.1.a","C_INCF","Food waste for treatment: incineration","M_bio_products"
"8977","WA","WA","ASI","p90.1.b","C_INCP","Paper waste for treatment: incineration","M_bio_products"
"8978","WA","WA","ASI","p90.1.c","C_INCL","Plastic waste for treatment: incineration","M_bio_products"
"8979","WA","WA","ASI","p90.1.d","C_INCM","Intert/metal waste for treatment: incineration","M_bio_products"
"8980","WA","WA","ASI","p90.1.e","C_INCT","Textiles waste for treatment: incineration","M_bio_products"
"8981","WA","WA","ASI","p90.1.f","C_INCW","Wood waste for treatment: incineration","M_bio_products"
"8982","WA","WA","ASI","p90.1.g","C_INCO","Oil/hazardous waste for treatment: incineration","M_bio_products"
"8983","WA","WA","ASI","p90.2.a","C_BIOF","Food waste for treatment: biogasification and land application","M_bio_products"
"8984","WA","WA","ASI","p90.2.b","C_BIOP","Paper waste for treatment: biogasification and land application","M_bio_products"
"8985","WA","WA","ASI","p90.2.c","C_BIOS","Sewage sludge for treatment: biogasification and land application","M_bio_products"
"8986","WA","WA","ASI","p90.3.a","C_COMF","Food waste for treatment: composting and land application","M_bio_products"
"8987","WA","WA","ASI","p90.3.b","C_COMW","Paper and wood waste for treatment: composting and land application","M_bio_products"
"8988","WA","WA","ASI","p90.4.a","C_WASF","Food waste for treatment: waste water treatment","M_bio_products"
"8989","WA","WA","ASI","p90.4.b","C_WASO","Other waste for treatment: waste water treatment","M_bio_products"
"8990","WA","WA","ASI","p90.5.a","C_LANF","Food waste for treatment: landfill","M_bio_products"
"8991","WA","WA","ASI","p90.5.b","C_LANP","Paper for treatment: landfill","M_bio_products"
"8992","WA","WA","ASI","p90.5.c","C_LANL","Plastic waste for treatment: landfill","M_bio_products"
"8993","WA","WA","ASI","p90.5.d","C_LANI","Inert/metal/hazardous waste for treatment: landfill","M_bio_products"
"8994","WA","WA","ASI","p90.5.e","C_LANT","Textiles waste for treatment: landfill","M_bio_products"
"8995","WA","WA","ASI","p90.5.f","C_LANW","Wood waste for treatment: landfill","M_bio_products"
"8996","WA","WA","ASI","p91","C_ORGA","Membership organisation services n.e.c. (91)","M_bio_products"
"8997","WA","WA","ASI","p92","C_RECR","Recreational, cultural and sporting services (92)","M_bio_products"
"8998","WA","WA","ASI","p93","C_OSER","Other services (93)","M_bio_products"
"8999","WA","WA","ASI","p95","C_PRHH","Private households with employed persons (95)","M_bio_products"
"9000","WA","WA","ASI","p99","C_EXTO","Extra-territorial organizations and bodies","M_bio_products"
"9001","WL","WL","LAM","p01.a","C_PARI","Paddy rice","M_bio_products"
"9002","WL","WL","LAM","p01.b","C_WHEA","Wheat","M_bio_products"
"9003","WL","WL","LAM","p01.c","C_OCER","Cereal grains nec","M_bio_products"
"9004","WL","WL","LAM","p01.d","C_FVEG","Vegetables, fruit, nuts","M_bio_products"
"9005","WL","WL","LAM","p01.e","C_OILS","Oil seeds","M_bio_products"
"9006","WL","WL","LAM","p01.f","C_SUGB","Sugar cane, sugar beet","M_bio_products"
"9007","WL","WL","LAM","p01.g","C_FIBR","Plant-based fibers","M_bio_products"
"9008","WL","WL","LAM","p01.h","C_OTCR","Crops nec","M_bio_products"
"9009","WL","WL","LAM","p01.i","C_CATL","Cattle","M_bio_products"
"9010","WL","WL","LAM","p01.j","C_PIGS","Pigs","M_bio_products"
"9011","WL","WL","LAM","p01.k","C_PLTR","Poultry","M_bio_products"
"9012","WL","WL","LAM","p01.l","C_OMEA","Meat animals nec","M_bio_products"
"9013","WL","WL","LAM","p01.m","C_OANP","Animal products nec","M_bio_products"
"9014","WL","WL","LAM","p01.n","C_MILK","Raw milk","M_bio_products"
"9015","WL","WL","LAM","p01.o","C_WOOL","Wool, silk-worm cocoons","M_bio_products"
"9016","WL","WL","LAM","p01.w.1","C_MANC","Manure (conventional treatment)","M_bio_products"
"9017","WL","WL","LAM","p01.w.2","C_MANB","Manure (biogas treatment)","M_bio_products"
"9018","WL","WL","LAM","p02","C_FORE","Products of forestry, logging and related services (02)","M_bio_products"
"9019","WL","WL","LAM","p05","C_FISH","Fish and other fishing products; services incidental of fishing (05)","M_bio_products"
"9020","WL","WL","LAM","p10.a","C_ANTH","Anthracite","M_bio_products"
"9021","WL","WL","LAM","p10.b","C_COKC","Coking Coal","M_bio_products"
"9022","WL","WL","LAM","p10.c","C_OTBC","Other Bituminous Coal","M_bio_products"
"9023","WL","WL","LAM","p10.d","C_SUBC","Sub-Bituminous Coal","M_bio_products"
"9024","WL","WL","LAM","p10.e","C_PATF","Patent Fuel","M_bio_products"
"9025","WL","WL","LAM","p10.f","C_LIBC","Lignite/Brown Coal","M_bio_products"
"9026","WL","WL","LAM","p10.g","C_BKBP","BKB/Peat Briquettes","M_bio_products"
"9027","WL","WL","LAM","p10.h","C_PEAT","Peat","M_bio_products"
"9028","WL","WL","LAM","p11.a","C_COIL","Crude petroleum and services related to crude oil extraction, excluding surveying","M_bio_products"
"9029","WL","WL","LAM","p11.b","C_GASE","Natural gas and services related to natural gas extraction, excluding surveying","M_bio_products"
"9030","WL","WL","LAM","p11.b.1","C_GASL","Natural Gas Liquids","M_bio_products"
"9031","WL","WL","LAM","p11.c","C_OGPL","Other Hydrocarbons","M_bio_products"
"9032","WL","WL","LAM","p12","C_ORAN","Uranium and thorium ores (12)","M_bio_products"
"9033","WL","WL","LAM","p13.1","C_IRON","Iron ores","M_bio_products"
"9034","WL","WL","LAM","p13.20.11","C_COPO","Copper ores and concentrates","M_bio_products"
"9035","WL","WL","LAM","p13.20.12","C_NIKO","Nickel ores and concentrates","M_bio_products"
"9036","WL","WL","LAM","p13.20.13","C_ALUO","Aluminium ores and concentrates","M_bio_products"
"9037","WL","WL","LAM","p13.20.14","C_PREO","Precious metal ores and concentrates","M_bio_products"
"9038","WL","WL","LAM","p13.20.15","C_LZTO","Lead, zinc and tin ores and concentrates","M_bio_products"
"9039","WL","WL","LAM","p13.20.16","C_ONFO","Other non-ferrous metal ores and concentrates","M_bio_products"
"9040","WL","WL","LAM","p14.1","C_STON","Stone","M_bio_products"
"9041","WL","WL","LAM","p14.2","C_SDCL","Sand and clay","M_bio_products"
"9042","WL","WL","LAM","p14.3","C_CHMF","Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.","M_bio_products"
"9043","WL","WL","LAM","p15.a","C_PCAT","Products of meat cattle","M_bio_products"
"9044","WL","WL","LAM","p15.b","C_PPIG","Products of meat pigs","M_bio_products"
"9045","WL","WL","LAM","p15.c","C_PPLT","Products of meat poultry","M_bio_products"
"9046","WL","WL","LAM","p15.d","C_POME","Meat products nec","M_bio_products"
"9047","WL","WL","LAM","p15.e","C_VOIL","products of Vegetable oils and fats","M_bio_products"
"9048","WL","WL","LAM","p15.f","C_DAIR","Dairy products","M_bio_products"
"9049","WL","WL","LAM","p15.g","C_RICE","Processed rice","M_bio_products"
"9050","WL","WL","LAM","p15.h","C_SUGR","Sugar","M_bio_products"
"9051","WL","WL","LAM","p15.i","C_OFOD","Food products nec","M_bio_products"
"9052","WL","WL","LAM","p15.j","C_BEVR","Beverages","M_bio_products"
"9053","WL","WL","LAM","p15.k","C_FSHP","Fish products","M_bio_products"
"9054","WL","WL","LAM","p16","C_TOBC","Tobacco products (16)","M_bio_products"
"9055","WL","WL","LAM","p17","C_TEXT","Textiles (17)","M_bio_products"
"9056","WL","WL","LAM","p18","C_GARM","Wearing apparel; furs (18)","M_bio_products"
"9057","WL","WL","LAM","p19","C_LETH","Leather and leather products (19)","M_bio_products"
"9058","WL","WL","LAM","p20","C_WOOD","Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)","M_bio_products"
"9059","WL","WL","LAM","p20.w","C_WOOW","Wood material for treatment, Re-processing of secondary wood material into new wood material","M_bio_products"
"9060","WL","WL","LAM","p21.1","C_PULP","Pulp","M_bio_products"
"9061","WL","WL","LAM","p21.w.1","C_PAPR","Secondary paper for treatment, Re-processing of secondary paper into new pulp","M_bio_products"
"9062","WL","WL","LAM","p21.2","C_PAPE","Paper and paper products","M_bio_products"
"9063","WL","WL","LAM","p22","C_MDIA","Printed matter and recorded media (22)","M_bio_products"
"9064","WL","WL","LAM","p23.1.a","C_COKE","Coke Oven Coke","M_bio_products"
"9065","WL","WL","LAM","p23.1.b","C_GCOK","Gas Coke","M_bio_products"
"9066","WL","WL","LAM","p23.1.c","C_COTA","Coal Tar","M_bio_products"
"9067","WL","WL","LAM","p23.20.a","C_MGSL","Motor Gasoline","M_bio_products"
"9068","WL","WL","LAM","p23.20.b","C_AGSL","Aviation Gasoline","M_bio_products"
"9069","WL","WL","LAM","p23.20.c","C_GJET","Gasoline Type Jet Fuel","M_bio_products"
"9070","WL","WL","LAM","p23.20.d","C_KJET","Kerosene Type Jet Fuel","M_bio_products"
"9071","WL","WL","LAM","p23.20.e","C_KERO","Kerosene","M_bio_products"
"9072","WL","WL","LAM","p23.20.f","C_DOIL","Gas/Diesel Oil","M_bio_products"
"9073","WL","WL","LAM","p23.20.g","C_FOIL","Heavy Fuel Oil","M_bio_products"
"9074","WL","WL","LAM","p23.20.h","C_RGAS","Refinery Gas","M_bio_products"
"9075","WL","WL","LAM","p23.20.i","C_LPGA","Liquefied Petroleum Gases (LPG)","M_bio_products"
"9076","WL","WL","LAM","p23.20.j","C_REFF","Refinery Feedstocks","M_bio_products"
"9077","WL","WL","LAM","p23.20.k","C_ETHA","Ethane","M_bio_products"
"9078","WL","WL","LAM","p23.20.l","C_NAPT","Naphtha","M_bio_products"
"9079","WL","WL","LAM","p23.20.m","C_WHSP","White Spirit & SBP","M_bio_products"
"9080","WL","WL","LAM","p23.20.n","C_LUBR","Lubricants","M_bio_products"
"9081","WL","WL","LAM","p23.20.o","C_BITU","Bitumen","M_bio_products"
"9082","WL","WL","LAM","p23.20.p","C_PARW","Paraffin Waxes","M_bio_products"
"9083","WL","WL","LAM","p23.20.q","C_PETC","Petroleum Coke","M_bio_products"
"9084","WL","WL","LAM","p23.20.r","C_NSPP","Non-specified Petroleum Products","M_bio_products"
"9085","WL","WL","LAM","p23.3","C_NUCF","Nuclear fuel","M_bio_products"
"9086","WL","WL","LAM","p24.a","C_PLAS","Plastics, basic","M_bio_products"
"9087","WL","WL","LAM","p24.a.w","C_PLAW","Secondary plastic for treatment, Re-processing of secondary plastic into new plastic","M_bio_products"
"9088","WL","WL","LAM","p24.b","C_NFER","N-fertiliser","M_bio_products"
"9089","WL","WL","LAM","p24.c","C_PFER","P- and other fertiliser","M_bio_products"
"9090","WL","WL","LAM","p24.d","C_CHEM","Chemicals nec","M_bio_products"
"9091","WL","WL","LAM","p24.e","C_CHAR","Charcoal","M_bio_products"
"9092","WL","WL","LAM","p24.f","C_ADDC","Additives/Blending Components","M_bio_products"
"9093","WL","WL","LAM","p24.g","C_BIOG","Biogasoline","M_bio_products"
"9094","WL","WL","LAM","p24.h","C_BIOD","Biodiesels","M_bio_products"
"9095","WL","WL","LAM","p24.i","C_OBIO","Other Liquid Biofuels","M_bio_products"
"9096","WL","WL","LAM","p25","C_RUBP","Rubber and plastic products (25)","M_bio_products"
"9097","WL","WL","LAM","p26.a","C_GLAS","Glass and glass products","M_bio_products"
"9098","WL","WL","LAM","p26.a.w","M_metal&mineral_products","Secondary glass for treatment, Re-processing of secondary glass into new glass","M_bio_products"
"9099","WL","WL","LAM","p26.b","C_CRMC","Ceramic goods","M_bio_products"
"9100","WL","WL","LAM","p26.c","C_BRIK","Bricks, tiles and construction products, in baked clay","M_bio_products"
"9101","WL","WL","LAM","p26.d","C_CMNT","Cement, lime and plaster","M_bio_products"
"9102","WL","WL","LAM","p26.d.w","C_ASHW","Ash for treatment, Re-processing of ash into clinker","M_bio_products"
"9103","WL","WL","LAM","p26.e","C_ONMM","Other non-metallic mineral products","M_bio_products"
"9104","WL","WL","LAM","p27.a","C_STEL","Basic iron and steel and of ferro-alloys and first products thereof","M_bio_products"
"9105","WL","WL","LAM","p27.a.w","C_STEW","Secondary steel for treatment, Re-processing of secondary steel into new steel","M_bio_products"
"9106","WL","WL","LAM","p27.41","C_PREM","Precious metals","M_bio_products"
"9107","WL","WL","LAM","p27.41.w","C_PREW","Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals","M_bio_products"
"9108","WL","WL","LAM","p27.42","C_ALUM","Aluminium and aluminium products","M_bio_products"
"9109","WL","WL","LAM","p27.42.w","C_ALUW","Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium","M_bio_products"
"9110","WL","WL","LAM","p27.43","C_LZTP","Lead, zinc and tin and products thereof","M_bio_products"
"9111","WL","WL","LAM","p27.43.w","C_LZTW","Secondary lead for treatment, Re-processing of secondary lead into new lead","M_bio_products"
"9112","WL","WL","LAM","p27.44","C_COPP","Copper products","M_bio_products"
"9113","WL","WL","LAM","p27.44.w","C_COPW","Secondary copper for treatment, Re-processing of secondary copper into new copper","M_bio_products"
"9114","WL","WL","LAM","p27.45","C_ONFM","Other non-ferrous metal products","M_bio_products"
"9115","WL","WL","LAM","p27.45.w","C_ONFW","Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals","M_bio_products"
"9116","WL","WL","LAM","p27.5","C_METC","Foundry work services","M_bio_products"
"9117","WL","WL","LAM","p28","C_FABM","Fabricated metal products, except machinery and equipment (28)","M_bio_products"
"9118","WL","WL","LAM","p29","C_MACH","Machinery and equipment n.e.c. (29)","M_bio_products"
"9119","WL","WL","LAM","p30","C_OFMA","Office machinery and computers (30)","M_bio_products"
"9120","WL","WL","LAM","p31","C_ELMA","Electrical machinery and apparatus n.e.c. (31)","M_bio_products"
"9121","WL","WL","LAM","p32","C_RATV","Radio, television and communication equipment and apparatus (32)","M_bio_products"
"9122","WL","WL","LAM","p33","C_MEIN","Medical, precision and optical instruments, watches and clocks (33)","M_bio_products"
"9123","WL","WL","LAM","p34","C_MOTO","Motor vehicles, trailers and semi-trailers (34)","M_bio_products"
"9124","WL","WL","LAM","p35","C_OTRE","Other transport equipment (35)","M_bio_products"
"9125","WL","WL","LAM","p36","C_FURN","Furniture; other manufactured goods n.e.c. (36)","M_bio_products"
"9126","WL","WL","LAM","p37","C_RYMS","Secondary raw materials","M_bio_products"
"9127","WL","WL","LAM","p37.w.1","C_BOTW","Bottles for treatment, Recycling of bottles by direct reuse","M_bio_products"
"9128","WL","WL","LAM","p40.11.a","C_POWC","Electricity by coal","M_bio_products"
"9129","WL","WL","LAM","p40.11.b","C_POWG","Electricity by gas","M_bio_products"
"9130","WL","WL","LAM","p40.11.c","C_POWN","Electricity by nuclear","M_bio_products"
"9131","WL","WL","LAM","p40.11.d","C_POWH","Electricity by hydro","M_bio_products"
"9132","WL","WL","LAM","p40.11.e","C_POWW","Electricity by wind","M_bio_products"
"9133","WL","WL","LAM","p40.11.f","C_POWP","Electricity by petroleum and other oil derivatives","M_bio_products"
"9134","WL","WL","LAM","p40.11.g","C_POWB","Electricity by biomass and waste","M_bio_products"
"9135","WL","WL","LAM","p40.11.h","C_POWS","Electricity by solar photovoltaic","M_bio_products"
"9136","WL","WL","LAM","p40.11.i","C_POWE","Electricity by solar thermal","M_bio_products"
"9137","WL","WL","LAM","p40.11.j","C_POWO","Electricity by tide, wave, ocean","M_bio_products"
"9138","WL","WL","LAM","p40.11.k","C_POWM","Electricity by Geothermal","M_bio_products"
"9139","WL","WL","LAM","p40.11.l","C_POWZ","Electricity nec","M_bio_products"
"9140","WL","WL","LAM","p40.12","C_POWT","Transmission services of electricity","M_bio_products"
"9141","WL","WL","LAM","p40.13","C_POWD","Distribution and trade services of electricity","M_bio_products"
"9142","WL","WL","LAM","p40.2.a","C_COOG","Coke oven gas","M_bio_products"
"9143","WL","WL","LAM","p40.2.b","C_MBFG","Blast Furnace Gas","M_bio_products"
"9144","WL","WL","LAM","p40.2.c","C_MOSG","Oxygen Steel Furnace Gas","M_bio_products"
"9145","WL","WL","LAM","p40.2.d","C_MGWG","Gas Works Gas","M_bio_products"
"9146","WL","WL","LAM","p40.2.e","C_MBIO","Biogas","M_bio_products"
"9147","WL","WL","LAM","p40.2.1","C_GASD","Distribution services of gaseous fuels through mains","M_bio_products"
"9148","WL","WL","LAM","p40.3","C_HWAT","Steam and hot water supply services","M_bio_products"
"9149","WL","WL","LAM","p41","C_WATR","Collected and purified water, distribution services of water (41)","M_bio_products"
"9150","WL","WL","LAM","p45","C_CONS","Construction work (45)","M_bio_products"
"9151","WL","WL","LAM","p45.w","C_CONW","Secondary construction material for treatment, Re-processing of secondary construction material into aggregates","M_bio_products"
"9152","WL","WL","LAM","p50.a","C_TDMO","Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries","M_bio_products"
"9153","WL","WL","LAM","p50.b","C_TDFU","Retail trade services of motor fuel","M_bio_products"
