consumer,origin,input,input_group,product,input_category,cropland_m2,blue_water_m3,ghg_kg,biodiv,n_application_kg,p_application_kg
World,ASI,Peas,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,0.00829975740187604,2.25753160984758e-05,9.87765205360388e-07,4.39973667280465e-15,3.95677787687893e-05,1.76681083628768e-05
World,ASI,Soyabeans,Oil crops,Wearing apparel; furs (18),other crops,0.16470612396568,0.00554700349845548,2.48123423375684e-05,1.57944072243189e-13,0.000899377811401974,0.000322839910843875
World,ASI,Groundnuts,Oil crops,Wearing apparel; furs (18),other crops,0.0253579163240922,0.00100173738110372,3.83620614315543e-06,2.26721451425555e-14,0.000223743162124101,6.5329564076675e-05
World,ASI,Rape and Mustardseed,Oil crops,Wearing apparel; furs (18),other crops,0.132975866599258,0.00102455892461774,2.87430394404859e-05,7.66807882103559e-14,0.00176015499504455,0.000267653781157115
World,ASI,Coconuts - Incl Copra,Oil crops,Wearing apparel; furs (18),other crops,0.0938701675721243,0,7.39148667626472e-05,2.03959801579754e-12,5.82188437604203e-05,1.76523336166168e-05
World,ASI,Tea (including mate),"Coffee, tea, cocoa",Wearing apparel; furs (18),other crops,4.678133890376e-06,1.66139339758427e-06,2.55430904769089e-09,7.13955270100077e-17,8.05470591274925e-08,6.29874934401101e-09
World,ASI,Jute,Fibre crops,Wearing apparel; furs (18),fibre crops,0.347339888049903,0.00207878767022247,0.000116303047741768,3.75167127192516e-13,0.00262874335118519,0.000299973692092423
World,ASI,Jute-Like Fibres,Fibre crops,Wearing apparel; furs (18),fibre crops,0.0169837327217334,0.000226994065512858,7.3090153648943e-07,3.81572742986972e-14,0.000156956585494078,2.60719684893426e-05
World,ASI,"Hard Fibres, Other",Fibre crops,Wearing apparel; furs (18),fibre crops,0.105941961304685,7.97219161364634e-06,1.23708902543871e-05,1.18057495334644e-12,0,0
World,ASI,Rubber,"Tobacco, rubber",Wearing apparel; furs (18),other crops,0.0537866043574962,0.00295034382860728,3.63916435121844e-05,2.47284710952635e-13,0.000115892833834624,2.78468194351327e-05
World,ASI,Soyabean Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,1.7213892469665e-05,0,0,0
World,ASI,Rape and Mustard Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,8.21767952245288e-06,0,0,0
World,ASI,Palm Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,2.40798958885898e-05,0,0,0
World,ASI,Coconut Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,1.00381553397688e-06,0,0,0
World,ASI,Sesameseed Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,1.36047923486901e-07,0,0,0
World,ASI,Ricebran Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,3.47851379951382e-08,0,0,0
World,ASI,Groundnut Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,1.44248964594144e-07,0,0,0
World,ASI,Rape and Mustard Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,3.14541183248077e-07,0,0,0
World,ASI,Copra Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,3.65770938351189e-09,0,0,0
World,ASI,Buffaloes,Live animals,Wearing apparel; furs (18),animal-based,0,0.00444246988551642,0.000372230008907236,0,0,0
World,LAM,Sesame seed,Oil crops,Wearing apparel; furs (18),other crops,0.000693171890090452,5.58460064094967e-06,7.22047736197368e-07,1.97494871262549e-15,2.55467396409262e-06,4.72285877930385e-07
World,LAM,Bananas,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,2.8765223672487e-05,1.17936879016553e-07,7.98674304084723e-09,2.25916088135454e-15,1.70550303143504e-07,1.39944142553242e-09
World,LAM,Plantains,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,2.27730562407622e-05,3.33604756407888e-07,6.63438338217296e-10,8.01171956087362e-16,3.50055866167191e-08,5.4822355773172e-09
World,LAM,Rubber,"Tobacco, rubber",Wearing apparel; furs (18),other crops,0.00239066287852584,0.000233364344745917,3.13221972022504e-06,1.16336116137701e-14,5.80680813032222e-06,2.03668856019354e-06
World,LAM,"Camelids, other",Live animals,Wearing apparel; furs (18),animal-based,0,2.45294439647339e-06,1.53581912936839e-06,0,0,0
World,LAM,"Rodents, other",Live animals,Wearing apparel; furs (18),animal-based,0,5.34991446980336e-07,0,0,0,0
World,AFR,Pigs,Live animals,Wearing apparel; furs (18),animal-based,0,2.42695346514308e-13,8.16835891922836e-15,0,0,0
World,AFR,Poultry Birds,Live animals,Wearing apparel; furs (18),animal-based,0,1.22338769902672e-09,3.02384916670057e-10,0,0,0
World,AFR,Rabbits and hares,Live animals,Wearing apparel; furs (18),animal-based,0,4.8268876621747e-08,0,0,0,0
World,AFR,"Meat, Other",Meat,Wearing apparel; furs (18),animal-based,0,1.36661928186011e-11,0,0,0,0
World,AFR,"Offals, Edible",Meat,Wearing apparel; furs (18),animal-based,0,0,0,0,0,0
World,LAM,Yams,Roots and tubers,Wearing apparel; furs (18),other crops,1.21853386248899e-05,1.41630279453538e-08,7.53434568222455e-09,4.57598050495572e-16,9.86651025954594e-09,2.4538153451985e-09
World,LAM,Coconuts - Incl Copra,Oil crops,Wearing apparel; furs (18),other crops,0.000488266983525173,3.04563902089718e-08,3.71576368961213e-07,6.72382132065088e-15,1.8351260667454e-06,6.1354198050784e-08
World,LAM,"Oil, palm fruit",Oil crops,Wearing apparel; furs (18),other crops,0.0133688854666574,0,2.69753476945886e-07,1.42167483198306e-13,7.84961299765543e-05,7.56420479482245e-06
World,LAM,"Oranges, Mandarines","Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,4.26156499615623e-09,2.47564735684479e-11,8.6460143754262e-12,6.673225538505e-21,2.34324657947004e-11,4.4175629577482e-12
World,LAM,Jute,Fibre crops,Wearing apparel; furs (18),fibre crops,0.000491969808091463,9.05605095418805e-06,1.07855615369846e-06,1.25174210357213e-15,2.06058616071478e-06,4.87659309462627e-07
World,LAM,Jute-Like Fibres,Fibre crops,Wearing apparel; furs (18),fibre crops,0.00654162665639476,0.00157843054744094,3.58273700244629e-07,3.78204295794301e-14,7.3569292442397e-05,2.41903148159278e-05
World,LAM,Sisal,Fibre crops,Wearing apparel; furs (18),fibre crops,0.0497763137850886,0.00301518526501809,7.43464614181288e-05,5.47248264352783e-13,1.10731759251107e-05,0.000122291800999914
World,LAM,Palm kernels,Oil crops,Wearing apparel; furs (18),other crops,0,0,5.88146532917584e-07,0,0,0
World,LAM,Palmkernel Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,4.29680858888301e-05,0,0,0
World,LAM,Palm Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,3.62978803896791e-06,0,0,0
World,LAM,Palmkernel Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,1.61237527899475e-07,0,0,0
World,LAM,Copra Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,6.9466280444247e-11,0,0,0
World,LAM,Silk,"Hides, skins, wool",Wearing apparel; furs (18),animal-based,0,0,1.22653622779327e-07,0,0,0
World,OCE,Coconuts - Incl Copra,Oil crops,Wearing apparel; furs (18),other crops,0.00560505773435683,0,7.54837827995513e-06,2.83660573433176e-13,3.28454551072795e-07,2.34298006779492e-07
World,OCE,"Oil, palm fruit",Oil crops,Wearing apparel; furs (18),other crops,0.00181814560648747,0,3.86177250360355e-09,2.75966830539762e-14,1.24370527918961e-06,1.30657208997925e-06
World,OCE,Palm kernels,Oil crops,Wearing apparel; furs (18),other crops,0,0,1.05417439766913e-07,0,0,0
World,OCE,Palm Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,4.67467913744087e-07,0,0,0
World,OCE,Coconut Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,7.84638508415639e-08,0,0,0
World,OCE,Copra Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,1.4072056751314e-10,0,0,0
World,EU,Rice and products,Cereals,Wearing apparel; furs (18),other crops,0.000257404362815724,0.000110853173865768,5.35478530628809e-07,1.18951351454934e-15,2.83072986329865e-06,8.0354525118089e-07
World,EU,Beans,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,9.69890708574084e-06,1.12863085473876e-08,2.58544706826248e-09,1.04685566654444e-17,1.29972950217045e-08,1.27421133130217e-08
World,EU,Nuts and products,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,0.000118645461644433,1.22667075049329e-05,1.63930666656223e-08,7.04173913987323e-16,1.48570471475716e-07,1.16179352228397e-07
World,EU,Groundnuts,Oil crops,Wearing apparel; furs (18),other crops,5.54684955977913e-08,1.48945478669752e-12,4.42874775978985e-12,2.909433620366e-19,1.37157062167606e-10,9.61885704626111e-11
World,EU,Seed cotton,Oil crops,Wearing apparel; furs (18),other crops,0.0502013431627086,0.019514014258405,7.35941494296475e-06,2.56958610286316e-13,0.000448510600562218,9.96159486296551e-05
World,EU,Tomatoes and products,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,6.73575752011773e-07,1.19617240817955e-07,1.44330158324428e-10,4.72898377510119e-18,1.33971625963062e-08,2.73029301552405e-09
World,EU,"Spices, Other","Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,1.17914208033064e-05,7.34591795962824e-07,1.64087947790687e-09,1.67279832368005e-17,0,0
World,EU,Cottonseed,Fibre crops,Wearing apparel; furs (18),fibre crops,0,0,4.99846097984448e-07,0,0,0
World,EU,Palm kernels,Oil crops,Wearing apparel; furs (18),other crops,0,0,0,0,0,0
World,EU,Palm Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,0,0,0,0
World,EU,Maize Germ Oil,Vegetable oils,Wearing apparel; furs (18),other crops,0,0,7.45675284911717e-09,0,0,0
World,EU,Cotton lint,Fibre crops,Wearing apparel; furs (18),fibre crops,0,0,8.79051508358289e-06,0,0,0
World,EU,Buffaloes,Live animals,Wearing apparel; furs (18),animal-based,0,3.39070762697407e-06,4.71047035562048e-07,0,0,0
World,EU,"Meat, Other",Meat,Wearing apparel; furs (18),animal-based,0,5.35439868623422e-12,0,0,0,0
World,EU,Silk,"Hides, skins, wool",Wearing apparel; furs (18),animal-based,0,0,2.4645861365539e-10,0,0,0
World,ASI,Millet and products,Cereals,Wearing apparel; furs (18),other crops,0.00534916291612522,7.87292657476857e-05,8.6070217593184e-07,3.35584785779797e-15,3.36080868425271e-05,4.03018925079122e-06
World,ASI,Cassava and products,Roots and tubers,Wearing apparel; furs (18),other crops,0.0490597893539579,0,4.98720294866745e-05,1.58584616828521e-13,0.000119180448256933,2.73799853541399e-05
World,ASI,Sweet potatoes,Roots and tubers,Wearing apparel; furs (18),other crops,0.00972111354021273,8.5078714772948e-05,2.04794532167515e-06,6.78789308339426e-15,0.00014402148251063,1.84556304633089e-05
World,ASI,Plantains,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,1.06776630829937e-07,5.36443230963562e-09,2.99199963950138e-13,1.21235042134509e-18,1.43393848757999e-10,4.88095350785085e-11
World,ASI,Sugar (Raw Equivalent),"Sugar, sweeteners",Wearing apparel; furs (18),other crops,0,0,6.38209660280923e-07,0,0,0
World,ASI,Soyabean Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,3.98370546126224e-06,0,0,0
World,ASI,Pigs,Live animals,Wearing apparel; furs (18),animal-based,0,1.85870973325586e-08,1.02228897555594e-09,0,0,0
World,ASI,Mutton & Goat Meat,Meat,Wearing apparel; furs (18),animal-based,0,8.74519128214611e-20,0,0,0,0
World,ASI,Pigmeat,Meat,Wearing apparel; furs (18),animal-based,0,2.01979561181844e-24,0,0,0,0
World,ASI,Poultry Meat,Meat,Wearing apparel; furs (18),animal-based,0,4.66757870997802e-22,0,0,0,0
World,ASI,"Fats, Animals, Raw",Animal fats,Wearing apparel; furs (18),animal-based,0,0,0,0,0,0
World,AFR,"Roots, Other",Roots and tubers,Wearing apparel; furs (18),other crops,0.0283775957532454,8.24887959664994e-08,1.97526924231212e-06,2.27099945510907e-14,2.01910811053721e-05,1.02812029095917e-05
World,AFR,Tea (including mate),"Coffee, tea, cocoa",Wearing apparel; furs (18),other crops,4.37557579619538e-06,5.00412556851938e-07,7.94416368717119e-10,4.94109600420442e-18,6.20485421539164e-09,1.68281096951455e-09
World,AFR,Yams,Roots and tubers,Wearing apparel; furs (18),other crops,0.0459150962843571,3.07743398606234e-08,5.46205808668821e-06,3.31378020686649e-14,1.44288757825376e-05,2.32533898968993e-06
World,AFR,Coconuts - Incl Copra,Oil crops,Wearing apparel; furs (18),other crops,0.000750548107616053,0,2.27638207214245e-07,2.8400097017358e-16,3.08961880009599e-08,1.29721064541312e-08
World,AFR,Sesame seed,Oil crops,Wearing apparel; furs (18),other crops,0.106613143384858,0.00414176147718164,4.15601466872634e-05,3.22484781500377e-14,8.9573693513992e-05,6.86063549628036e-06
World,AFR,Bananas,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,1.2537050874633e-11,2.38728734017604e-14,8.18492553943115e-15,9.13249357640064e-24,8.73286022901033e-15,1.12404816673003e-15
World,AFR,"Spices, Other","Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,0.000448015954740861,1.24652072775939e-05,5.34505605744003e-07,9.77732881525101e-16,0,0
World,AFR,Jute,Fibre crops,Wearing apparel; furs (18),fibre crops,0.00481005118848578,0.000274276634026552,1.91931830775651e-06,2.46026110116819e-15,1.7648417146649e-05,2.0564760910012e-06
World,AFR,Rubber,"Tobacco, rubber",Wearing apparel; furs (18),other crops,0.00771943835957939,3.17624778253865e-05,4.62983146710569e-06,7.99904643269188e-15,1.8939787793031e-06,4.94969831864706e-07
World,AFR,Copra Cake,Oil cakes,Wearing apparel; furs (18),other crops,0,0,7.53516644690292e-11,0,0,0
World,AFR,Eggs,Eggs,Wearing apparel; furs (18),animal-based,0,0,0,0,0,0
World,AFR,Poultry Meat,Meat,Wearing apparel; furs (18),animal-based,0,2.55911354717833e-22,0,0,0,0
World,AFR,"Fats, Animals, Raw",Animal fats,Wearing apparel; furs (18),animal-based,0,0,0,0,0,0
World,NAM,Wheat and products,Cereals,Wearing apparel; furs (18),other crops,0.0789329078068305,0.00104422766140127,1.97907487998929e-05,2.29939863657217e-14,0.000468910815799763,5.5928377179695e-05
World,NAM,Barley and products,Cereals,Wearing apparel; furs (18),other crops,0.00344778967445272,2.46789580467307e-05,9.24008493982495e-07,2.86136677778616e-16,2.3138602334224e-05,1.96939589120105e-06
World,NAM,Maize and products,Cereals,Wearing apparel; furs (18),other crops,0.282542925193395,0.0190155371226945,8.93953721880249e-05,1.82826475880332e-13,0.00426705554487727,0.000450318674185454
World,NAM,Rye and products,Cereals,Wearing apparel; furs (18),other crops,0.000311122146217124,3.98458312294036e-06,1.00774288740585e-07,4.16036626261802e-17,1.52329680926421e-06,1.27771065056126e-07
World,NAM,Oats,Cereals,Wearing apparel; furs (18),other crops,0.000565866045389764,1.6204700348488e-05,1.36092712739421e-07,9.40289855828802e-17,2.8648277801581e-06,2.60529819826172e-07
World,NAM,"Cereals, Other",Cereals,Wearing apparel; furs (18),other crops,0.00049678508383986,4.53700719305993e-06,1.02894666738565e-07,5.03348623528169e-17,0,0
World,NAM,Potatoes and products,Roots and tubers,Wearing apparel; furs (18),other crops,0.000209424821017914,7.9786015955305e-05,1.08078228444104e-07,1.151432577596e-16,4.51891523231445e-06,9.46043835300905e-07
World,NAM,Sugar beet,Sugar crops,Wearing apparel; furs (18),other crops,0.00014970606821382,3.72334309862632e-05,3.3253992940304e-08,9.68524103906429e-17,1.59502171066452e-06,1.44712237316556e-07
World,NAM,Beans,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,4.23948530409834e-05,1.54310750818261e-06,9.35297976238409e-09,1.21201054920074e-17,1.57724165454008e-07,4.32010468809015e-08
World,NAM,Peas,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,0.00777478161060591,6.95779839381686e-06,1.48189804905735e-06,7.76810038647382e-16,1.3289224528531e-05,8.70497187715755e-06
World,NAM,"Pulses, Other and products","Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,0.000613946584597281,0,1.10646817987579e-07,1.00366417531433e-16,2.63675598905714e-07,1.41386018531232e-07
World,NAM,Soyabeans,Oil crops,Wearing apparel; furs (18),other crops,0.154427585407555,0.00472093274723355,3.17381502337498e-05,9.77088971413746e-14,0.000404055617607843,0.000205263031555177
World,NAM,Groundnuts,Oil crops,Wearing apparel; furs (18),other crops,0.00052957141618365,5.72562851088316e-05,8.50829212346293e-08,3.45168135340084e-16,1.23680372911667e-06,5.33512106436996e-07
World,NAM,Sunflower seed,Oil crops,Wearing apparel; furs (18),other crops,0.00249972689088586,8.55533495503076e-05,5.58703091704493e-07,1.56521699954568e-15,6.01880899826884e-06,6.69811179764882e-07
World,NAM,Rape and Mustardseed,Oil crops,Wearing apparel; furs (18),other crops,0.0895505599562143,2.93349360088035e-05,2.37373650754639e-05,9.0067045014306e-15,0.000717353332188154,5.63989900820463e-05
World,NAM,"Oilcrops, Other",Oil crops,Wearing apparel; furs (18),other crops,0.00600405658108782,0.000258290054454169,1.04794165493152e-06,1.59812483880843e-15,0,0
World,NAM,Onions,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,6.07074479482155e-09,2.81880061640607e-09,3.66089238746278e-12,3.94809362134903e-21,1.21548905753102e-10,2.15139984528298e-11
World,NAM,"Vegetables, Other","Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,7.89288045172492e-06,1.7068555252037e-06,3.39770702784817e-09,5.02660442497614e-18,6.99347081580621e-08,1.46137512546348e-08
World,NAM,Apples and products,"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,3.85590415502893e-06,3.57441504041803e-06,6.04645911300798e-10,2.43383421041447e-18,1.78191170327437e-08,3.00858606095639e-09
World,NAM,Grapes and products (excl wine),"Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,6.64446054196158e-07,2.02563477868375e-07,9.57934133491525e-11,4.29818496985648e-19,5.03851563399892e-09,1.07861186050521e-09
World,NAM,"Fruits, Other","Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,4.2259420463922e-07,1.8443253485307e-07,7.54494778231358e-11,2.35709904028103e-19,1.84720074089812e-09,3.53205571805132e-10
World,NAM,"Spices, Other","Vegetables, fruit, nuts, pulses, spices",Wearing apparel; furs (18),other crops,2.45873498074176e-07,2.25174436250973e-09,6.71527197468695e-11,1.36278066328741e-20,0,0
World,NAM,"Hard Fibres, Other",Fibre crops,Wearing apparel; furs (18),fibre crops,0.00429305526400322,2.63109554446581e-05,1.47292058475014e-06,2.37947267437616e-16,0,0
World,NAM,Tobacco,"Tobacco, rubber",Wearing apparel; furs (18),other crops,3.89729034272992e-05,4.3409431966396e-07,6.32683934555262e-09,1.93165964930081e-17,3.00484447596243e-07,1.35962629736553e-07
World,NAM,Fodder crops,Fodder crops,Wearing apparel; furs (18),other crops,0.0177596763007176,0.00175232942656022,1.30921855265074e-05,1.1364133652421e-14,9.16866183851909e-05,2.26439497868739e-05
World,NAM,Grazing,Grazing,Wearing apparel; furs (18),other crops,0,0,1.73147115816967e-06,1.126098662026e-13,0.000114662486176206,1.37121062118372e-05
World,NAM,Sugar (Raw Equivalent),"Sugar, sweeteners",Wearing apparel; furs (18),other crops,0,0,1.74253485048692e-07,0,0,0
